idx,code,pos,school,rom_n,rom_c,rom_f,mat_n,mat_c,mat_f,mat_lang,mat_lang_n,mat_lang_c,mat_lang_f,media
1207,SB12106667,1207,"ŞCOALA GIMNAZIALĂ ""RADU SELEJAN"" SIBIU",8.50,-,-,6.85,-,-,-,-,-,-,7.67
1208,SB10448824,1208,ŞCOALA GIMNAZIALĂ BÂRGHIŞ,8.40,-,-,6.95,-,-,-,-,-,-,7.67
1209,SB9963038,1209,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",8.20,-,-,7.15,-,-,-,-,-,-,7.67
1210,SB12098325,1210,ŞCOALA GIMNAZIALĂ NR. 3 COPȘA MICĂ,8.15,-,-,7.20,-,-,-,-,-,-,7.67
1211,SB10384287,1211,ŞCOALA GIMNAZIALĂ NR. 1 SIBIU,8.10,-,-,7.25,-,-,-,-,-,-,7.67
1212,SB8209693,1212,"ŞCOALA GIMNAZIALĂ ""ANDREI ȘAGUNA"" ŞURA MARE",8.05,-,-,7.30,-,-,-,-,-,-,7.67
1213,SB10176680,1213,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",7.95,-,-,7.40,-,-,-,-,-,-,7.67
1214,SB9129850,1214,"ŞCOALA GIMNAZIALĂ ""OCTAVIAN GOGA"" RĂŞINARI",7.75,-,-,7.60,-,-,-,-,-,-,7.67
1215,SB12049383,1215,"LICEUL TEHNOLOGIC ""IOAN LUPAŞ"" SĂLIŞTE",7.35,-,-,8.00,-,-,-,-,-,-,7.67
1216,SB9804909,1216,ŞCOALA GIMNAZIALĂ NR. 8 SIBIU,7.35,-,-,8.00,-,-,-,-,-,-,7.67
1217,SB10115908,1217,"LICEUL TEORETIC ""ROTH - OBERTH"" MEDIAŞ",8.05,-,-,6.90,-,-,Limba germana,8.05,-,-,7.66
1218,SB10069598,1218,"LICEUL TEORETIC ""ROTH - OBERTH"" MEDIAŞ",7.40,-,-,8.50,-,-,Limba germana,7.10,-,-,7.66
1219,SB12259871,1219,ŞCOALA GIMNAZIALĂ NOCRICH,8.40,-,-,6.90,-,-,-,-,-,-,7.65
1220,SB10420476,1220,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",8.05,-,-,7.35,7.25,7.25,-,-,-,-,7.65
1221,SB12259986,1221,ŞCOALA GIMNAZIALĂ NR. 25 SIBIU,8.05,-,-,7.25,-,-,-,-,-,-,7.65
1222,SB8128472,1222,ŞCOALA GIMNAZIALĂ BOIAN,7.90,-,-,7.40,-,-,-,-,-,-,7.65
1223,SB10600485,1223,"COLEGIUL NAȚIONAL ""GHEORGHE LAZĂR"" SIBIU",7.75,-,-,7.60,7.55,7.55,-,-,-,-,7.65
1224,SB9531002,1224,ŞCOALA GIMNAZIALĂ NR. 2 SIBIU,7.75,-,-,7.55,-,-,-,-,-,-,7.65
1225,SB9536223,1225,"COLEGIUL NAȚIONAL PEDAGOGIC ""ANDREI ŞAGUNA"" SIBIU",7.65,6.85,6.85,8.45,-,-,-,-,-,-,7.65
1226,SB8578209,1226,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",7.30,-,-,6.85,-,-,Limba germana,8.80,-,-,7.65
1227,SB8908919,1227,ŞCOALA GIMNAZIALĂ NR. 21 SIBIU,7.10,-,-,8.20,-,-,-,-,-,-,7.65
1228,SB9103846,1228,"COLEGIUL NAȚIONAL ""SAMUEL VON BRUKENTHAL"" SIBIU",7.95,-,-,6.75,-,-,Limba germana,7.55,8.20,8.20,7.63
1229,SB10303187,1229,"LICEUL TEORETIC ""ROTH - OBERTH"" MEDIAŞ",7.70,8.25,8.25,6.40,-,-,Limba germana,8.35,8.25,8.25,7.63
1230,SB10122429,1230,"COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" SIBIU",7.30,-,-,7.30,-,-,Limba germana,8.30,-,-,7.63
1231,SB10408775,1231,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",7.25,-,-,7.80,-,-,Limba germana,7.85,-,-,7.63
1232,SB12060111,1232,"ŞCOALA GIMNAZIALĂ ""CIREŞARII"" MEDIAŞ",8.25,-,-,7.00,-,-,-,-,-,-,7.62
1233,SB9682946,1233,ŞCOALA GIMNAZIALĂ CRISTIAN,8.15,-,-,7.10,-,-,-,-,-,-,7.62
1234,SB9805400,1234,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,8.00,-,-,7.25,-,-,-,-,-,-,7.62
